Customer ID,Tenure,Geography ID,Completed tutorial,Subscription ID,Role,Company ID,Rating,Theme,Original Score
10017944,22.0,1,no,1,2,2,High,support,10
10017945,16.0,1,no,2,2,1,High,reliability,6
10017946,3.0,1,no,1,2,2,High,features,10
10017947,3.0,1,no,2,2,2,High,price,10
10017948,3.0,1,no,2,2,3,High,navigation,9
10017949,25.0,2,yes,1,2,1,High,speed,10
10017950,4.0,1,no,2,2,2,High,price,7
10017951,22.0,1,no,2,2,2,High,price,7
10017952,27.0,1,no,1,3,2,High,price,10
10017953,6.0,1,yes,2,2,2,High,services,10
10017954,20.0,1,yes,1,2,2,High,price,9
10017955,2.0,2,yes,2,2,2,High,speed,10
10017956,7.0,2,no,2,3,2,High,speed,10
10017957,3.0,2,yes,2,2,2,High,speed,9
10017958,5.0,3,no,1,2,1,High,price,8
10017959,9.0,4,yes,1,2,2,High,price,8
10017960,14.0,1,no,1,2,1,High,reliability,10
10017961,0.0,4,no,2,3,2,High,usability,6
10017962,4.0,1,no,2,2,3,High,reliability,6
10017963,15.0,1,no,2,2,2,High,features,10
10017964,24.0,1,yes,2,2,1,High,usability,7
10017965,16.0,1,yes,1,2,1,High,price,9
10017966,5.0,1,yes,1,2,2,High,navigation,7
10017967,21.0,1,no,2,3,2,High,other,8
10017968,28.0,1,no,2,3,2,High,navigation,6
10017969,12.0,1,yes,1,2,2,High,reliability,9
10017970,23.0,1,yes,1,2,2,High,reliability,6
10017971,12.0,1,yes,2,3,2,High,navigation,6
10017972,9.0,1,yes,1,2,2,High,reliability,10
10017973,1.0,4,no,1,2,1,High,security,6
10017974,14.0,1,yes,1,2,2,High,price,7
10017975,10.0,1,yes,2,2,2,High,services,9
10017976,16.0,2,no,2,2,1,High,reliability,9
10017977,11.0,1,no,1,2,3,High,reliability,9
10017978,20.0,1,yes,2,2,2,High,navigation,8
10017979,22.0,1,no,2,2,1,High,navigation,7
10017980,17.0,1,no,2,2,2,High,reliability,8
10017981,29.0,1,no,1,2,3,High,features,8
10017982,25.0,2,no,2,2,2,High,services,9
10017983,5.0,2,no,2,2,2,High,speed,8
10017984,12.0,2,no,2,2,2,High,speed,6
10017985,10.0,2,yes,2,2,2,High,speed,10
10017986,0.0,1,no,1,2,3,High,features,8
10017987,7.0,1,no,2,2,2,High,speed,7
10017988,28.0,2,no,2,2,2,High,speed,8
10017989,10.0,2,no,2,2,2,High,speed,8
10017990,14.0,2,no,2,2,1,High,support,7
10017991,23.0,2,no,2,2,2,High,other,9
10017992,10.0,2,no,2,2,2,High,speed,6
10017993,23.0,2,no,1,2,2,High,speed,9
10017994,15.0,2,no,2,2,2,High,speed,6
10017995,23.0,1,yes,2,2,2,High,features,10
10017996,22.0,2,no,2,2,2,High,speed,8
10017997,11.0,1,no,2,2,2,High,features,7
10017998,16.0,1,no,2,2,2,High,features,8
10017999,28.0,1,no,2,2,2,High,reliability,8
10018000,14.0,1,no,2,2,2,High,features,6
10018001,29.0,4,no,2,2,2,High,governance,9
10018002,19.0,1,no,2,2,3,High,speed,6
10018003,13.0,1,no,2,2,2,High,features,10
10018004,16.0,2,no,2,2,2,High,speed,9
10018005,0.0,4,no,2,2,2,High,governance,6
10018006,20.0,3,no,2,2,2,High,reliability,9
10018007,27.0,1,no,2,2,3,High,features,9
10018008,56.0,1,no,2,2,2,High,security,10
10018009,11.0,2,no,2,2,1,High,features,6
10018010,6.0,1,no,1,2,2,High,speed,9
10018011,5.0,2,no,1,2,3,High,features,7
10018012,25.0,4,no,2,2,2,High,price,9
10018013,20.0,2,no,2,2,3,High,speed,6
10018014,18.0,2,no,2,2,2,High,features,9
10018015,15.0,1,no,2,2,2,High,reliability,8
10018016,26.0,2,no,2,2,2,High,speed,6
10018017,20.0,1,no,2,2,2,High,support,6
10018018,2.0,1,yes,2,2,2,High,speed,6
10018019,15.0,1,yes,1,1,2,High,features,9
10018020,20.0,2,no,2,2,1,High,features,10
10018021,24.0,1,no,1,2,2,High,price,10
10018022,15.0,2,no,2,2,2,High,speed,6
10018023,27.0,4,no,2,2,2,High,price,8
10018024,25.0,3,no,2,2,2,High,price,9
10018025,16.0,1,no,2,2,1,High,features,8
10018026,4.0,1,no,2,2,3,High,features,7
10018027,25.0,3,yes,2,2,2,High,price,10
10018028,4.0,2,no,2,2,2,High,speed,6
10018029,17.0,1,no,2,1,2,High,features,10
10018030,13.0,3,no,2,2,2,High,price,8
10018031,22.0,2,no,2,2,2,High,speed,6
10018032,26.0,1,no,2,2,2,High,price,10
10018033,22.0,3,no,2,2,2,High,price,10
10018034,28.0,1,no,2,2,2,High,services,9
10018035,19.0,2,no,2,2,2,High,other,10
10018036,25.0,2,no,2,2,2,High,speed,6
10018037,24.0,2,no,2,2,3,High,speed,7
10018038,20.0,2,no,2,2,1,High,features,8
10018039,8.0,4,no,2,2,2,High,governance,8
10018040,22.0,2,no,2,2,2,High,speed,6
10018041,16.0,3,no,2,2,2,High,price,10
10018042,25.0,1,no,2,2,2,High,support,6
10018043,5.0,2,no,2,2,2,High,speed,8
10018044,10.0,2,no,2,2,1,High,speed,10
10018045,4.0,4,no,2,2,2,High,governance,10
10018046,14.0,1,no,2,2,2,High,support,9
10018047,0.0,4,no,2,3,2,High,security,9
10018048,28.0,3,no,2,2,2,High,price,9
10018049,1.0,2,no,2,2,1,High,speed,9
10018050,17.0,2,yes,2,2,1,High,speed,6
10018051,6.0,1,no,2,2,2,High,navigation,10
10018052,0.0,2,no,2,2,3,High,speed,7
10018053,14.0,1,no,1,2,1,High,features,10
10018054,56.0,1,no,2,1,2,High,features,6
10018055,2.0,1,no,2,2,2,High,features,10
10018056,16.0,2,yes,1,2,2,High,speed,9
10018057,26.0,1,no,2,2,2,High,price,10
10018058,9.0,1,no,2,2,2,High,reliability,7
10018059,23.0,3,yes,2,2,2,High,services,7
10018060,10.0,3,no,2,2,2,High,navigation,10
10018061,23.0,1,no,2,2,2,High,services,9
10018062,14.0,3,no,2,2,2,High,price,9
10018063,29.0,3,no,2,2,2,High,other,10
10018064,16.0,2,no,2,2,3,High,security,8
10018065,11.0,1,no,2,2,3,High,navigation,7
10018066,11.0,2,no,2,2,2,High,speed,10
10018067,18.0,1,no,2,2,2,High,price,8
10018068,18.0,3,no,2,2,2,High,security,7
10018069,18.0,4,no,1,2,2,High,other,7
10018070,20.0,1,no,2,2,1,High,features,9
10018071,24.0,1,no,2,2,2,High,features,6
10018072,26.0,1,yes,2,2,2,High,speed,7
10018073,7.0,2,no,2,2,1,High,navigation,8
10018074,28.0,3,yes,1,2,2,High,price,6
10018075,13.0,1,no,2,2,2,High,features,9
10018076,1.0,2,no,2,2,2,High,speed,6
10018077,2.0,1,no,2,2,2,High,speed,8
10018078,24.0,1,no,2,2,2,High,security,8
10018079,17.0,1,no,2,2,2,High,features,10
10018080,21.0,2,no,2,2,2,High,features,6
10018081,16.0,1,no,2,2,2,High,features,6
10018082,22.0,1,no,2,2,1,High,features,10
10018083,14.0,2,no,2,2,2,High,features,8
10018084,54.0,3,no,2,2,2,High,price,7
10018085,14.0,2,no,2,2,2,High,reliability,6
10018086,53.0,4,no,2,2,2,High,governance,7
10018087,13.0,2,no,2,2,2,High,speed,6
10018088,27.0,3,no,2,2,2,High,price,10
10018089,5.0,1,no,2,2,2,High,navigation,7
10018090,5.0,1,no,2,2,2,High,price,6
10018091,19.0,1,no,1,2,2,High,price,10
10018092,18.0,2,no,2,2,1,High,speed,6
10018093,16.0,2,no,2,2,2,High,features,9
10018094,20.0,1,no,2,2,2,High,reliability,7
10018095,11.0,1,no,2,2,2,High,reliability,8
10018096,28.0,4,no,2,2,2,High,governance,10
10018097,18.0,4,no,2,2,2,High,governance,10
10018098,5.0,2,no,2,2,2,High,speed,7
10018099,23.0,1,no,2,2,2,High,support,6
10018100,7.0,2,no,2,2,1,High,speed,9
10018101,28.0,1,no,2,2,2,High,reliability,10
10018102,13.0,2,no,2,2,2,High,speed,8
10018103,17.0,1,yes,1,2,2,High,features,7
10018104,22.0,1,no,1,2,2,High,price,8
10018105,26.0,2,no,2,2,2,High,speed,8
10018106,9.0,1,no,2,2,2,High,price,8
10018107,7.0,1,yes,2,2,2,High,speed,7
10018108,3.0,2,no,2,2,2,High,speed,8
10018109,29.0,1,no,2,2,2,High,services,6
10018110,16.0,1,yes,1,2,2,High,features,7
10018111,12.0,2,yes,1,2,2,High,speed,10
10018112,21.0,1,no,1,2,1,High,features,8
10018113,13.0,3,no,2,2,2,High,price,9
10018114,8.0,2,no,2,2,2,High,services,6
10018115,24.0,1,no,1,2,2,High,price,7
10018116,27.0,2,no,2,2,2,High,speed,7
10018117,12.0,2,no,2,2,2,High,speed,6
10018118,20.0,1,no,2,2,2,High,features,7
10018119,2.0,1,yes,2,2,2,High,features,9
10018120,28.0,3,yes,1,2,2,High,price,9
10018121,4.0,1,no,2,2,2,High,services,8
10018122,14.0,2,yes,2,2,2,High,speed,7
10018123,11.0,1,no,2,2,2,High,reliability,10
10018124,25.0,1,no,2,2,2,High,features,10
10018125,11.0,3,yes,2,2,2,High,services,10
10018126,51.0,4,yes,1,2,2,High,design,10
10018127,26.0,1,no,2,2,2,High,security,10
10018128,28.0,1,no,2,2,2,High,features,6
10018129,20.0,1,yes,1,2,2,High,reliability,9
10018130,22.0,1,no,2,2,2,High,design,7
10018131,22.0,2,no,2,2,1,High,speed,8
10018132,21.0,2,yes,2,2,1,High,features,9
10018133,9.0,1,no,1,2,3,High,security,10
10018134,13.0,1,no,1,2,2,High,features,7
10018135,28.0,1,no,2,2,2,High,support,7
10018136,22.0,1,no,2,2,2,High,features,10
10018137,1.0,3,no,2,2,2,High,reliability,6
10018138,8.0,2,no,2,2,2,High,speed,7
10018139,14.0,4,no,2,2,2,High,price,7
10018140,12.0,1,no,1,2,2,High,features,6
10018141,8.0,1,no,2,2,3,High,features,10
10018142,7.0,1,no,2,2,2,High,governance,7
10018143,6.0,1,no,1,2,2,High,services,9
10018144,20.0,1,no,2,2,3,High,features,9
10018145,23.0,1,no,1,2,2,High,reliability,8
10018146,50.0,1,no,2,2,2,High,support,9
10018147,26.0,1,no,2,2,1,High,speed,10
10018148,27.0,2,no,2,2,1,High,support,7
10018149,23.0,1,yes,2,2,3,High,features,6
10018150,10.0,2,no,2,2,2,High,speed,10
10018151,6.0,1,no,1,2,2,High,reliability,10
10018152,18.0,1,no,2,2,2,High,features,8
10018153,17.0,2,no,2,2,2,High,speed,6
10018154,22.0,1,yes,1,2,2,High,price,9
10018155,29.0,2,no,2,2,2,High,speed,8
10018156,7.0,1,no,2,2,2,High,features,7
10018157,6.0,1,no,2,2,2,High,features,9
10018158,11.0,1,no,2,2,2,High,speed,8
10018159,52.0,1,yes,2,2,2,High,price,6
10018160,15.0,2,no,2,2,2,High,speed,10
10018161,10.0,1,no,2,2,2,High,security,7
10018162,20.0,2,yes,2,2,2,High,speed,9
10018163,5.0,2,no,2,2,2,High,speed,9
10018164,26.0,2,no,2,2,2,High,speed,7
10018165,26.0,3,no,2,2,2,High,price,6
10018166,7.0,1,no,2,2,2,High,security,6
10018167,20.0,1,no,2,2,2,High,security,8
10018168,26.0,1,no,2,2,2,High,price,9
10018169,12.0,2,no,2,2,1,High,speed,6
10018170,4.0,1,no,2,2,2,High,features,6
10018171,21.0,3,no,2,2,2,High,other,10
10018172,7.0,1,yes,2,2,2,High,services,9
10018173,29.0,1,yes,2,2,2,High,features,10
10018174,15.0,1,no,2,2,1,High,features,7
10018175,14.0,1,no,1,2,3,High,features,10
10018176,14.0,3,no,2,2,2,High,price,6
10018177,20.0,1,yes,2,2,2,High,features,8
10018178,26.0,3,no,1,2,2,High,price,6
10018179,10.0,1,no,2,2,2,High,services,7
10018180,15.0,2,no,2,2,1,High,features,10
10018181,13.0,1,yes,2,2,2,High,features,6
10018182,15.0,4,no,2,2,2,High,security,6
10018183,10.0,1,no,2,2,3,High,features,6
10018184,7.0,3,no,1,2,2,High,reliability,10
10018185,16.0,1,no,2,2,3,High,features,9
10018186,18.0,2,no,1,2,2,High,speed,8
10018187,22.0,2,no,1,2,2,High,features,9
10018188,6.0,2,yes,1,2,3,High,speed,6
10018189,19.0,4,no,2,2,2,High,features,7
10018190,8.0,2,no,2,2,3,High,speed,8
10018191,12.0,2,no,2,2,1,High,speed,9
10018192,21.0,2,no,1,2,3,High,security,10
10018193,27.0,1,yes,1,2,2,High,features,7
10018194,3.0,1,no,2,2,2,High,security,9
10018195,20.0,1,no,2,2,3,High,features,6
10018196,1.0,1,no,2,2,2,High,reliability,8
10018197,22.0,2,no,2,2,2,High,reliability,7
10018198,1.0,3,no,2,2,3,High,price,9
10018199,4.0,2,yes,2,2,2,High,speed,9
10018200,15.0,3,no,2,2,2,High,price,7
10018201,21.0,2,yes,2,2,1,High,speed,7
10018202,25.0,2,no,2,2,2,High,speed,10
10018203,20.0,1,no,2,2,2,High,features,8
10018204,4.0,2,yes,2,2,1,High,speed,7
10018205,9.0,4,no,2,2,2,High,governance,10
10018206,28.0,1,no,2,2,1,High,features,8
10018207,8.0,1,no,2,2,2,High,reliability,6
10018208,5.0,4,no,2,2,2,High,governance,7
10018209,24.0,2,no,1,2,2,High,speed,9
10018210,3.0,2,no,2,2,1,High,features,8
10018211,28.0,1,yes,2,2,2,High,features,6
10018212,26.0,2,no,2,2,2,High,speed,6
10018213,6.0,2,yes,2,2,2,High,speed,7
10018214,11.0,1,yes,2,2,2,High,speed,8
10018215,11.0,1,no,2,2,2,High,features,10
10018216,23.0,1,no,2,2,1,High,features,10
10018217,27.0,2,no,2,2,1,High,price,8
10018218,7.0,3,no,2,2,2,High,security,9
10018219,24.0,2,no,2,2,2,High,speed,7
10018220,8.0,2,no,1,2,1,High,speed,8
10018221,6.0,1,no,2,2,2,High,security,8
10018222,12.0,3,no,2,2,2,High,other,9
10018223,6.0,2,no,2,2,2,High,speed,6
10018224,1.0,1,no,1,2,2,High,price,8
10018225,13.0,2,no,1,2,2,High,speed,8
10018226,0.0,2,no,2,2,1,High,speed,9
10018227,18.0,2,no,2,2,2,High,speed,6
10018228,1.0,2,yes,1,2,1,High,speed,6
10018229,3.0,3,no,2,2,2,High,price,8
10018230,17.0,1,no,2,2,2,High,features,6
10018231,10.0,2,yes,2,2,2,High,speed,10
10018232,20.0,2,no,2,2,2,High,speed,8
10018233,26.0,3,no,2,2,2,High,price,8
10018234,18.0,1,yes,1,2,2,High,reliability,6
10018235,59.0,2,no,2,2,2,High,speed,10
10018236,27.0,2,no,2,2,3,High,speed,8
10018237,17.0,1,no,2,2,2,High,reliability,6
10018238,15.0,1,yes,2,2,3,High,speed,6
10018239,17.0,3,no,2,2,2,High,security,7
10018240,5.0,1,no,2,2,2,High,security,10
10018241,55.0,1,no,2,2,2,High,reliability,10
10018242,19.0,1,no,2,2,1,High,features,9
10018243,5.0,2,no,2,2,1,High,speed,10
10018244,3.0,2,no,2,2,1,High,features,9
10018245,29.0,2,no,2,2,2,High,features,6
10018246,12.0,1,no,2,2,2,High,services,9
10018247,29.0,1,no,2,2,2,High,features,8
10018248,13.0,1,no,2,2,2,High,reliability,9
10018249,18.0,1,no,2,2,2,High,services,9
10018250,4.0,1,no,2,2,2,High,features,6
10018251,24.0,2,no,2,2,2,High,speed,7
10018252,17.0,2,no,2,2,2,High,reliability,7
10018253,7.0,3,no,2,2,2,High,other,8
10018254,22.0,2,no,2,2,2,High,speed,9
10018255,14.0,1,no,2,2,2,High,price,8
10018256,6.0,3,no,2,2,2,High,services,6
10018257,57.0,1,no,2,2,2,High,security,8
10018258,17.0,1,no,2,2,2,High,reliability,6
10018259,2.0,2,no,2,2,2,High,speed,8
10018260,16.0,1,no,2,2,2,High,other,9
10018261,26.0,2,no,2,2,3,High,speed,10
10018262,9.0,2,no,2,2,1,High,support,6
10018263,23.0,2,no,2,2,2,High,speed,8
10018264,6.0,3,no,2,2,2,High,price,7
10018265,14.0,1,no,2,2,2,High,features,10
10018266,14.0,1,yes,1,2,2,High,security,9
10018267,14.0,1,yes,2,2,3,High,features,6
10018268,9.0,2,no,2,2,2,High,speed,9
10018269,29.0,1,no,2,2,2,High,reliability,7
10018270,13.0,2,no,2,2,2,High,design,8
10018271,6.0,3,no,2,2,2,High,reliability,9
10018272,23.0,1,no,2,2,2,High,reliability,9
10018273,16.0,2,yes,2,2,1,High,speed,9
10018274,26.0,1,no,1,2,1,High,speed,10
10018275,18.0,2,no,2,2,2,High,features,9
10018276,6.0,1,no,1,2,2,High,features,7
10018277,0.0,1,no,2,2,2,High,features,9
10018278,26.0,1,yes,2,2,2,High,security,8
10018279,4.0,1,no,2,2,2,High,price,9
10018280,4.0,1,no,2,2,2,High,support,6
10018281,21.0,1,no,2,2,2,High,features,7
10018282,27.0,3,no,2,2,2,High,price,6
10018283,43.0,2,no,2,2,2,High,security,6
10018284,5.0,3,no,2,2,2,High,services,6
10018285,16.0,4,no,2,2,2,High,price,6
10018286,15.0,1,no,2,2,2,High,services,9
10018287,49.0,2,no,1,2,2,High,speed,10
10018288,18.0,1,no,2,2,2,High,reliability,9
10018289,14.0,2,no,2,2,2,High,speed,9
10018290,26.0,1,no,2,2,1,High,features,7
10018291,18.0,2,no,2,2,2,High,features,9
10018292,9.0,2,no,2,2,2,High,speed,7
10018293,23.0,2,no,2,2,2,High,speed,8
10018294,25.0,2,no,2,2,2,High,speed,7
10018295,17.0,1,no,2,2,2,High,features,9
10018296,24.0,1,no,2,2,2,High,services,7
10018297,15.0,2,no,2,2,2,High,features,6
10018298,26.0,2,no,2,2,2,High,speed,9
10018299,19.0,1,no,2,2,2,High,features,8
10018300,20.0,2,yes,2,2,1,High,speed,6
10018301,21.0,2,no,2,2,2,High,features,9
10018302,18.0,2,no,1,2,2,High,speed,8
10018303,9.0,2,no,1,2,3,High,speed,7
10018304,24.0,1,no,2,2,3,High,features,9
10018305,3.0,1,no,2,2,3,High,features,9
10018306,16.0,3,no,2,2,2,High,services,6
10018307,13.0,1,yes,2,2,2,High,services,7
10018308,9.0,2,no,2,2,2,High,features,8
10018309,21.0,2,no,2,2,3,High,speed,6
10018310,27.0,2,no,2,2,1,High,speed,7
10018311,0.0,3,no,2,2,2,High,security,8
10018312,6.0,4,no,2,2,2,High,services,8
10018313,8.0,2,no,2,2,2,High,features,9
10018314,7.0,1,no,2,2,2,High,reliability,6
10018315,14.0,2,no,2,2,1,High,speed,6
10018316,14.0,2,no,2,2,1,High,support,6
10018317,6.0,2,no,2,2,2,High,speed,7
10018318,7.0,2,no,2,2,2,High,speed,10
10018319,2.0,1,no,2,2,2,High,security,6
10018320,0.0,1,no,2,3,2,High,features,7
10018321,8.0,1,no,1,2,2,High,security,10
10018322,2.0,1,no,1,2,2,High,reliability,8
10018323,19.0,2,yes,2,2,1,High,speed,8
10018324,3.0,2,yes,2,2,2,High,speed,6
10018325,18.0,2,no,2,2,2,High,speed,8
10018326,9.0,1,no,2,2,2,High,features,7
10018327,7.0,3,no,2,2,2,High,support,9
10018328,7.0,1,yes,2,2,2,High,features,8
10018329,10.0,1,yes,1,2,2,High,services,8
10018330,11.0,1,no,2,2,1,High,features,8
10018331,24.0,2,yes,2,2,3,High,speed,10
10018332,20.0,2,no,2,2,2,High,speed,8
10018333,28.0,1,no,2,2,2,High,governance,10
10018334,4.0,4,no,2,2,2,High,price,8
10018335,18.0,1,no,2,2,2,High,services,8
10018336,3.0,2,no,2,2,1,High,features,6
10018337,2.0,2,no,1,2,1,High,features,10
10018338,17.0,1,no,2,2,2,High,features,9
10018339,29.0,1,no,2,2,2,High,reliability,9
10018340,2.0,1,no,2,2,2,High,security,9
10018341,25.0,1,no,2,2,2,High,support,8
10018342,14.0,1,no,2,2,2,High,features,7
10018343,12.0,2,no,2,2,2,High,speed,6
10018344,9.0,3,no,2,2,2,High,services,10
10018345,16.0,1,yes,2,2,2,High,support,10
10018346,25.0,2,no,2,2,3,High,speed,8
10018347,3.0,2,no,2,2,2,High,speed,8
10018348,17.0,1,no,2,2,2,High,features,10
10018349,12.0,2,no,2,2,3,High,speed,10
10018350,27.0,1,no,2,2,2,High,features,7
10018351,25.0,1,yes,2,2,2,High,price,8
10018352,14.0,2,no,2,2,1,High,support,7
10018353,29.0,1,no,2,2,2,High,security,9
10018354,5.0,2,no,2,2,2,High,speed,6
10018355,14.0,1,no,2,2,2,High,features,7
10018356,8.0,1,yes,1,2,2,High,price,8
10018357,25.0,4,no,2,2,2,High,other,9
10018358,13.0,2,no,2,2,2,High,speed,10
10018359,4.0,2,no,2,2,3,High,speed,6
10018360,17.0,1,no,2,2,1,High,price,7
10018361,7.0,2,no,2,2,2,High,speed,7
10018362,1.0,3,no,2,2,2,High,other,10
10018363,27.0,2,yes,2,2,2,High,speed,9
10018364,14.0,1,no,2,2,1,High,speed,6
10018365,18.0,2,no,2,2,2,High,speed,6
10018366,9.0,1,yes,2,2,2,High,price,10
10018367,8.0,1,no,1,2,2,High,services,10
10018368,29.0,2,no,2,2,2,High,speed,10
10018369,7.0,1,yes,2,2,2,High,price,7
10018370,60.0,1,no,2,2,2,High,security,9
10018371,19.0,1,no,2,2,3,High,speed,8
10018372,26.0,2,no,2,2,2,High,features,10
10018373,22.0,1,no,2,2,2,High,services,10
10018374,22.0,2,no,2,2,2,High,features,8
10018375,23.0,2,no,2,2,2,High,other,7
10018376,3.0,1,no,2,2,2,High,price,6
10018377,19.0,2,no,2,2,2,High,speed,9
10018378,10.0,2,no,1,2,2,High,speed,8
10018379,11.0,2,no,2,2,2,High,speed,7
10018380,9.0,2,no,2,2,2,High,features,10
10018381,17.0,1,no,2,2,3,High,features,10
10018382,7.0,1,no,2,2,2,High,other,10
10018383,26.0,2,no,2,2,2,High,speed,9
10018384,11.0,1,no,1,2,1,High,speed,10
10018385,1.0,3,no,2,2,2,High,support,6
10018386,27.0,1,no,2,2,2,High,support,6
10018387,7.0,3,no,2,2,2,High,price,7
10018388,19.0,1,no,2,2,2,High,features,6
10018389,9.0,3,no,2,2,2,High,other,6
10018390,12.0,3,yes,2,2,2,High,price,8
10018391,10.0,4,no,2,2,2,High,governance,6
10018392,7.0,2,yes,1,2,3,High,speed,8
10018393,27.0,2,no,2,2,2,High,speed,7
10018394,13.0,1,no,2,2,2,High,features,10
10018395,14.0,3,no,1,2,2,High,security,10
10018396,23.0,2,no,2,2,1,High,speed,8
10018397,21.0,1,no,2,2,2,High,features,10
10018398,17.0,2,no,2,2,3,High,speed,8
10018399,6.0,3,no,2,2,1,High,other,7
10018400,3.0,1,no,2,2,2,High,features,9
10018401,2.0,1,no,2,2,2,High,speed,9
10018402,17.0,1,yes,2,2,2,High,price,8
10018403,8.0,1,no,1,2,2,High,price,8
10018404,28.0,1,no,2,2,2,High,features,10
10018405,5.0,1,no,2,2,2,High,features,10
10018406,24.0,4,no,2,2,2,High,price,10
10018407,4.0,1,no,2,2,2,High,features,10
10018408,13.0,1,no,2,2,2,High,speed,7
10018409,24.0,2,no,2,2,2,High,speed,8
10018410,3.0,3,yes,2,2,2,High,price,7
10018411,7.0,2,no,1,2,2,High,speed,10
10018412,1.0,1,no,2,2,2,High,other,9
10018413,29.0,3,no,2,2,2,High,services,9
10018414,20.0,2,no,2,2,2,High,speed,8
10018415,16.0,1,no,1,2,2,High,security,9
10018416,1.0,2,yes,2,2,2,High,speed,8
10018417,18.0,2,no,2,2,2,High,speed,8
10018418,22.0,2,no,2,2,2,High,speed,10
10018419,51.0,3,no,2,2,2,High,security,6
10018420,7.0,3,no,1,2,2,High,security,10
10018421,22.0,1,yes,2,2,3,High,features,9
10018422,20.0,3,yes,2,2,2,High,security,9
10018423,12.0,2,no,2,2,3,High,features,7
10018424,26.0,1,no,2,2,2,High,services,10
10018425,19.0,3,no,2,2,2,High,other,10
10018426,14.0,2,no,2,2,2,High,speed,8
10018427,20.0,1,no,2,2,2,High,speed,6
10018428,46.0,3,no,2,2,2,High,price,8
10018429,29.0,1,no,2,2,2,High,services,9
10018430,7.0,1,yes,2,2,2,High,features,6
10018431,13.0,1,no,1,2,3,High,speed,7
10018432,60.0,1,no,2,2,2,High,reliability,7
10018433,22.0,1,no,2,2,2,High,support,8
10018434,27.0,2,yes,2,2,2,High,speed,8
10018435,27.0,3,no,2,2,2,High,governance,8
10018436,56.0,1,no,2,2,3,High,speed,8
10018437,19.0,1,no,2,2,3,High,features,6
10018438,12.0,2,no,2,2,1,High,features,7
10018439,14.0,1,no,2,2,2,High,features,9
10018440,17.0,1,no,2,2,2,High,other,9
10018441,10.0,2,no,2,2,3,High,speed,10
10018442,29.0,1,no,2,2,2,High,reliability,7
10018443,13.0,2,no,2,2,1,High,features,6
10018444,27.0,1,no,2,2,2,High,features,10
10018445,4.0,1,yes,2,2,3,High,features,6
10018446,17.0,2,no,2,2,2,High,speed,10
10018447,12.0,2,no,2,2,2,High,speed,10
10018448,21.0,1,no,2,2,2,High,security,6
10018449,16.0,2,no,2,2,1,High,speed,8
10018450,29.0,1,no,2,2,1,High,features,9
10018451,17.0,1,no,2,2,2,High,services,8
10018452,7.0,2,no,2,2,2,High,speed,7
10018453,24.0,2,yes,2,2,1,High,features,6
10018454,2.0,2,yes,2,2,2,High,speed,9
10018455,29.0,1,no,2,2,2,High,features,9
10018456,8.0,2,no,2,2,1,High,features,8
10018457,21.0,2,no,2,2,2,High,speed,10
10018458,5.0,3,no,2,2,2,High,security,9
10018459,14.0,1,no,2,2,1,High,features,10
10018460,13.0,3,no,1,2,2,High,price,9
10018461,19.0,2,yes,2,2,1,High,navigation,9
10018462,19.0,2,no,2,2,2,High,speed,10
10018463,24.0,2,yes,2,2,2,High,speed,10
10018464,25.0,1,no,1,2,2,High,services,8
10018465,17.0,1,yes,2,2,2,High,features,9
10018466,20.0,3,no,2,2,2,High,price,8
10018467,12.0,1,no,2,2,3,High,speed,9
10018468,16.0,3,no,2,2,2,High,price,9
10018469,5.0,1,no,2,2,2,High,security,9
10018470,12.0,3,yes,2,2,2,High,security,9
10018471,9.0,2,no,2,2,2,High,speed,10
10018472,24.0,1,yes,1,2,2,High,features,6
10018473,1.0,2,no,2,2,2,High,speed,7
10018474,4.0,1,no,1,2,1,High,features,9
10018475,19.0,1,no,2,2,2,High,support,8
10018476,15.0,1,yes,2,2,2,High,price,9
10018477,2.0,1,no,1,2,2,High,support,9
10018478,23.0,2,no,1,2,1,High,speed,6
10018479,0.0,3,no,1,2,2,High,price,8
10018480,45.0,3,no,2,3,2,High,security,7
10018481,25.0,2,no,2,2,2,High,speed,7
10018482,22.0,1,yes,2,2,1,High,features,6
10018483,21.0,1,yes,2,2,2,High,design,7
10018484,16.0,2,no,2,2,2,High,features,10
10018485,27.0,2,no,2,2,2,High,speed,9
10018486,27.0,2,no,2,2,1,High,speed,8
10018487,5.0,2,no,2,2,1,High,features,10
10018488,21.0,3,yes,2,2,2,High,reliability,9
10018489,9.0,2,yes,2,2,2,High,speed,7
10018490,8.0,2,no,2,2,2,High,speed,7
10018491,17.0,1,no,2,2,2,High,features,6
10018492,13.0,3,no,2,2,2,High,price,6
10018493,25.0,1,no,2,2,2,High,price,9
10018494,11.0,3,yes,2,2,2,High,support,6
10018495,14.0,2,no,1,2,1,High,speed,7
10018496,21.0,1,yes,2,2,3,High,features,6
10018497,15.0,2,no,2,2,1,High,speed,6
10018498,17.0,1,no,1,2,2,High,security,6
10018499,13.0,1,yes,2,2,2,High,support,10
10018500,18.0,1,no,2,2,2,High,price,6
10018501,20.0,1,no,1,2,2,High,reliability,8
10018502,16.0,1,no,2,2,2,High,features,7
10018503,11.0,2,no,2,2,2,High,speed,6
10018504,11.0,2,no,2,2,1,High,features,8
10018505,26.0,1,yes,2,2,2,High,features,7
10018506,25.0,1,yes,2,2,2,High,features,6
10018507,28.0,2,no,2,2,1,High,speed,6
